"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.9","","","","1"
"1997-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.6","","","","1"
"1997-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.6","","","","1"
"1998-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.0","","","","1"
"1998-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.3","","","","1"
"1998-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.6","","","","1"
"1998-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.7","","","","1"
"1998-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.0","","","","1"
"1998-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.1","","","","1"
"1998-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.5","","","","1"
"1998-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.5","","","","1"
"1998-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.7","","","","1"
"1998-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.8","","","","1"
"1998-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.4","","","","1"
"1998-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.4","","","","1"
"1999-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.2","","","","1"
"1999-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.5","","","","1"
"1999-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","91.8","","","","1"
"1999-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","92.2","","","","1"
"1999-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","92.5","","","","1"
"1999-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","92.7","","","","1"
"1999-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.0","","","","1"
"1999-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.1","","","","1"
"1999-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.5","","","","1"
"1999-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.3","","","","1"
"1999-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.2","","","","1"
"1999-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.2","","","","1"
"2000-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.1","","","","1"
"2000-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.5","","","","1"
"2000-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","93.7","","","","1"
"2000-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","94.1","","","","1"
"2000-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","94.5","","","","1"
"2000-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","94.9","","","","1"
"2000-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.4","","","","1"
"2000-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.5","","","","1"
"2000-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.6","","","","1"
"2000-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.6","","","","1"
"2000-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.5","","","","1"
"2000-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.6","","","","1"
"2001-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","95.6","","","","1"
"2001-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","96.1","","","","1"
"2001-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","96.2","","","","1"
"2001-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","96.5","","","","1"
"2001-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","96.9","","","","1"
"2001-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","97.3","","","","1"
"2001-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","97.8","","","","1"
"2001-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","98.0","","","","1"
"2001-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","98.0","","","","1"
"2001-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","97.9","","","","1"
"2001-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","97.6","","","","1"
"2001-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","97.7","","","","1"
"2002-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","97.8","","","","1"
"2002-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","98.3","","","","1"
"2002-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","98.6","","","","1"
"2002-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","99.0","","","","1"
"2002-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","99.7","","","","1"
"2002-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","100.0","","","","1"
"2002-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","100.5","","","","1"
"2002-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","100.9","","","","1"
"2002-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","100.9","","","","1"
"2002-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","101.1","","","","1"
"2002-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","101.3","","","","1"
"2002-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","101.9","","","","1"
"2003-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","102.1","","","","1"
"2003-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","102.6","","","","1"
"2003-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","102.7","","","","1"
"2003-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","102.9","","","","1"
"2003-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","103.2","","","","1"
"2003-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","103.5","","","","1"
"2003-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","103.7","","","","1"
"2003-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.0","","","","1"
"2003-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.3","","","","1"
"2003-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.6","","","","1"
"2003-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.5","","","","1"
"2003-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.7","","","","1"
"2004-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.6","","","","1"
"2004-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","104.8","","","","1"
"2004-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","105.0","","","","1"
"2004-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","105.2","","","","1"
"2004-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","105.6","","","","1"
"2004-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","105.8","","","","1"
"2004-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","106.2","","","","1"
"2004-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","106.2","","","","1"
"2004-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","106.5","","","","1"
"2004-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","106.7","","","","1"
"2004-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","106.8","","","","1"
"2004-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","107.0","","","","1"
"2005-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","106.9","","","","1"
"2005-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","107.2","","","","1"
"2005-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","107.4","","","","1"
"2005-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","107.6","","","","1"
"2005-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","108.0","","","","1"
"2005-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","108.3","","","","1"
"2005-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","108.5","","","","1"
"2005-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","108.5","","","","1"
"2005-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","108.7","","","","1"
"2005-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","108.9","","","","1"
"2005-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","109.1","","","","1"
"2005-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","109.2","","","","1"
"2006-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","109.2","","","","1"
"2006-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","109.5","","","","1"
"2006-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","109.9","","","","1"
"2006-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","110.3","","","","1"
"2006-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","111.0","","","","1"
"2006-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","111.1","","","","1"
"2006-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","111.2","","","","1"
"2006-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","111.4","","","","1"
"2006-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","111.9","","","","1"
"2006-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","112.2","","","","1"
"2006-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","112.4","","","","1"
"2006-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","112.6","","","","1"
"2007-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","112.5","","","","1"
"2007-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","113.0","","","","1"
"2007-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","113.4","","","","1"
