"REF_DATE","GEO","DGUID","Type of claim","Claim detail","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-07","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","5560","","","","0"
"2014-08","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","5690","","","","0"
"2014-09","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6310","","","","0"
"2014-10","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","5700","","","","0"
"2014-11","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6170","","","","0"
"2014-12","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","5910","","","","0"
"2015-01","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6380","","","","0"
"2015-02","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6730","","","","0"
"2015-03","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6790","","","","0"
"2015-04","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6900","","","","0"
"2015-05","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6720","","","","0"
"2015-06","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7500","","","","0"
"2015-07","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6170","","","","0"
"2015-08","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6940","","","","0"
"2015-09","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7120","","","","0"
"2015-10","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7210","","","","0"
"2015-11","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7970","","","","0"
"2015-12","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7900","","","","0"
"2016-01","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7710","","","","0"
"2016-02","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7300","","","","0"
"2016-03","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7950","","","","0"
"2016-04","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6480","","","","0"
"2016-05","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7370","","","","0"
"2016-06","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7010","","","","0"
"2016-07","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","12690","","","","0"
"2016-08","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","8300","","","","0"
"2016-09","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7240","","","","0"
"2016-10","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7940","","","","0"
"2016-11","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6650","","","","0"
"2016-12","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7680","","","","0"
"2017-01","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7230","","","","0"
"2017-02","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7380","","","","0"
"2017-03","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7490","","","","0"
"2017-04","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7910","","","","0"
"2017-05","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7310","","","","0"
"2017-06","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7090","","","","0"
"2017-07","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6450","","","","0"
"2017-08","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6940","","","","0"
"2017-09","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7080","","","","0"
"2017-10","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7090","","","","0"
"2017-11","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7560","","","","0"
"2017-12","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6460","","","","0"
"2018-01","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7080","","","","0"
"2018-02","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7330","","","","0"
"2018-03","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6510","","","","0"
"2018-04","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7300","","","","0"
"2018-05","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6980","","","","0"
"2018-06","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7180","","","","0"
"2018-07","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6520","","","","0"
"2018-08","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6850","","","","0"
"2018-09","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7350","","","","0"
"2018-10","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6990","","","","0"
"2018-11","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7120","","","","0"
"2018-12","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7340","","","","0"
"2019-01","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7070","","","","0"
"2019-02","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6830","","","","0"
"2019-03","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6890","","","","0"
"2019-04","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6570","","","","0"
"2019-05","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6920","","","","0"
"2019-06","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6770","","","","0"
"2019-07","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7540","","","","0"
"2019-08","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","6910","","","","0"
"2019-09","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7370","","","","0"
"2019-10","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7680","","","","0"
"2019-11","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7990","","","","0"
"2019-12","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7930","","","","0"
"2020-01","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7200","","","","0"
"2020-02","Saskatchewan","2016A000247","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992303","9.4.1","7390","","","","0"
"1997-01","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","16060","","","","0"
"1997-02","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","14490","","","","0"
"1997-03","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","13150","","","","0"
"1997-04","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","16150","","","","0"
"1997-05","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","15600","","","","0"
"1997-06","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","16680","","","","0"
"1997-07","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","15170","","","","0"
"1997-08","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","15290","","","","0"
"1997-09","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","14900","","","","0"
"1997-10","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","14670","","","","0"
"1997-11","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","14960","","","","0"
"1997-12","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","15210","","","","0"
"1998-01","Alberta","2016A000248","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992304","10.4.1","15510","","","","0"
